1,1,57,OrientProbe_Stim01_Angle1_ID057.tif
1,1,58,OrientProbe_Stim01_Angle1_ID058.tif
1,1,59,OrientProbe_Stim01_Angle1_ID059.tif
1,1,60,OrientProbe_Stim01_Angle1_ID060.tif
1,1,61,OrientProbe_Stim01_Angle1_ID061.tif
1,1,62,OrientProbe_Stim01_Angle1_ID062.tif
1,1,63,OrientProbe_Stim01_Angle1_ID063.tif
1,1,64,OrientProbe_Stim01_Angle1_ID064.tif
1,1,65,OrientProbe_Stim01_Angle1_ID065.tif
1,1,66,OrientProbe_Stim01_Angle1_ID066.tif
1,1,67,OrientProbe_Stim01_Angle1_ID067.tif
1,1,68,OrientProbe_Stim01_Angle1_ID068.tif
1,1,69,OrientProbe_Stim01_Angle1_ID069.tif
1,1,70,OrientProbe_Stim01_Angle1_ID070.tif
1,1,71,OrientProbe_Stim01_Angle1_ID071.tif
1,1,72,OrientProbe_Stim01_Angle1_ID072.tif
1,1,73,OrientProbe_Stim01_Angle1_ID073.tif
1,1,74,OrientProbe_Stim01_Angle1_ID074.tif
1,1,75,OrientProbe_Stim01_Angle1_ID075.tif
1,1,76,OrientProbe_Stim01_Angle1_ID076.tif
1,1,77,OrientProbe_Stim01_Angle1_ID077.tif
1,1,78,OrientProbe_Stim01_Angle1_ID078.tif
1,1,79,OrientProbe_Stim01_Angle1_ID079.tif
1,1,80,OrientProbe_Stim01_Angle1_ID080.tif
1,1,81,OrientProbe_Stim01_Angle1_ID081.tif
1,1,82,OrientProbe_Stim01_Angle1_ID082.tif
1,1,83,OrientProbe_Stim01_Angle1_ID083.tif
1,1,84,OrientProbe_Stim01_Angle1_ID084.tif
1,1,85,OrientProbe_Stim01_Angle1_ID085.tif
1,1,86,OrientProbe_Stim01_Angle1_ID086.tif
1,1,87,OrientProbe_Stim01_Angle1_ID087.tif
1,1,88,OrientProbe_Stim01_Angle1_ID088.tif
1,1,89,OrientProbe_Stim01_Angle1_ID089.tif
1,1,90,OrientProbe_Stim01_Angle1_ID090.tif
1,1,91,OrientProbe_Stim01_Angle1_ID091.tif
1,1,92,OrientProbe_Stim01_Angle1_ID092.tif
1,1,93,OrientProbe_Stim01_Angle1_ID093.tif
1,1,94,OrientProbe_Stim01_Angle1_ID094.tif
1,1,95,OrientProbe_Stim01_Angle1_ID095.tif
1,1,96,OrientProbe_Stim01_Angle1_ID096.tif
1,1,97,OrientProbe_Stim01_Angle1_ID097.tif
1,1,98,OrientProbe_Stim01_Angle1_ID098.tif
1,1,99,OrientProbe_Stim01_Angle1_ID099.tif
1,1,100,OrientProbe_Stim01_Angle1_ID100.tif
1,2,1,OrientProbe_Stim01_Angle2_ID001.tif
1,2,2,OrientProbe_Stim01_Angle2_ID002.tif
1,2,3,OrientProbe_Stim01_Angle2_ID003.tif
1,2,4,OrientProbe_Stim01_Angle2_ID004.tif
1,2,5,OrientProbe_Stim01_Angle2_ID005.tif
1,2,6,OrientProbe_Stim01_Angle2_ID006.tif
1,2,7,OrientProbe_Stim01_Angle2_ID007.tif
1,2,8,OrientProbe_Stim01_Angle2_ID008.tif
1,2,9,OrientProbe_Stim01_Angle2_ID009.tif
1,2,10,OrientProbe_Stim01_Angle2_ID010.tif
1,2,11,OrientProbe_Stim01_Angle2_ID011.tif
1,2,12,OrientProbe_Stim01_Angle2_ID012.tif
1,2,13,OrientProbe_Stim01_Angle2_ID013.tif
1,2,14,OrientProbe_Stim01_Angle2_ID014.tif
1,2,15,OrientProbe_Stim01_Angle2_ID015.tif
1,2,16,OrientProbe_Stim01_Angle2_ID016.tif
1,2,17,OrientProbe_Stim01_Angle2_ID017.tif
1,2,18,OrientProbe_Stim01_Angle2_ID018.tif
1,2,19,OrientProbe_Stim01_Angle2_ID019.tif
1,2,20,OrientProbe_Stim01_Angle2_ID020.tif
1,2,21,OrientProbe_Stim01_Angle2_ID021.tif
1,2,22,OrientProbe_Stim01_Angle2_ID022.tif
1,2,23,OrientProbe_Stim01_Angle2_ID023.tif
1,2,24,OrientProbe_Stim01_Angle2_ID024.tif
1,2,25,OrientProbe_Stim01_Angle2_ID025.tif
1,2,26,OrientProbe_Stim01_Angle2_ID026.tif
1,2,27,OrientProbe_Stim01_Angle2_ID027.tif
1,2,28,OrientProbe_Stim01_Angle2_ID028.tif
1,2,29,OrientProbe_Stim01_Angle2_ID029.tif
1,2,30,OrientProbe_Stim01_Angle2_ID030.tif
1,2,31,OrientProbe_Stim01_Angle2_ID031.tif
1,2,32,OrientProbe_Stim01_Angle2_ID032.tif
1,2,33,OrientProbe_Stim01_Angle2_ID033.tif
1,2,34,OrientProbe_Stim01_Angle2_ID034.tif
1,2,35,OrientProbe_Stim01_Angle2_ID035.tif
1,2,36,OrientProbe_Stim01_Angle2_ID036.tif
1,2,37,OrientProbe_Stim01_Angle2_ID037.tif
1,2,38,OrientProbe_Stim01_Angle2_ID038.tif
1,2,39,OrientProbe_Stim01_Angle2_ID039.tif
1,2,40,OrientProbe_Stim01_Angle2_ID040.tif
1,2,41,OrientProbe_Stim01_Angle2_ID041.tif
1,2,42,OrientProbe_Stim01_Angle2_ID042.tif
1,2,43,OrientProbe_Stim01_Angle2_ID043.tif
1,2,44,OrientProbe_Stim01_Angle2_ID044.tif
1,2,45,OrientProbe_Stim01_Angle2_ID045.tif
1,2,46,OrientProbe_Stim01_Angle2_ID046.tif
1,2,47,OrientProbe_Stim01_Angle2_ID047.tif
1,2,48,OrientProbe_Stim01_Angle2_ID048.tif
1,2,49,OrientProbe_Stim01_Angle2_ID049.tif
1,2,50,OrientProbe_Stim01_Angle2_ID050.tif
1,2,51,OrientProbe_Stim01_Angle2_ID051.tif
1,2,52,OrientProbe_Stim01_Angle2_ID052.tif
1,2,53,OrientProbe_Stim01_Angle2_ID053.tif
1,2,54,OrientProbe_Stim01_Angle2_ID054.tif
1,2,55,OrientProbe_Stim01_Angle2_ID055.tif
1,2,56,OrientProbe_Stim01_Angle2_ID056.tif
1,2,57,OrientProbe_Stim01_Angle2_ID057.tif
1,2,58,OrientProbe_Stim01_Angle2_ID058.tif
1,2,59,OrientProbe_Stim01_Angle2_ID059.tif
1,2,60,OrientProbe_Stim01_Angle2_ID060.tif
1,2,61,OrientProbe_Stim01_Angle2_ID061.tif
1,2,62,OrientProbe_Stim01_Angle2_ID062.tif
1,2,63,OrientProbe_Stim01_Angle2_ID063.tif
1,2,64,OrientProbe_Stim01_Angle2_ID064.tif
1,2,65,OrientProbe_Stim01_Angle2_ID065.tif
1,2,66,OrientProbe_Stim01_Angle2_ID066.tif
1,2,67,OrientProbe_Stim01_Angle2_ID067.tif
1,2,68,OrientProbe_Stim01_Angle2_ID068.tif
1,2,69,OrientProbe_Stim01_Angle2_ID069.tif
1,2,70,OrientProbe_Stim01_Angle2_ID070.tif
1,2,71,OrientProbe_Stim01_Angle2_ID071.tif
1,2,72,OrientProbe_Stim01_Angle2_ID072.tif
1,2,73,OrientProbe_Stim01_Angle2_ID073.tif
1,2,74,OrientProbe_Stim01_Angle2_ID074.tif
1,2,75,OrientProbe_Stim01_Angle2_ID075.tif
1,2,76,OrientProbe_Stim01_Angle2_ID076.tif
1,2,77,OrientProbe_Stim01_Angle2_ID077.tif
1,2,78,OrientProbe_Stim01_Angle2_ID078.tif
1,2,79,OrientProbe_Stim01_Angle2_ID079.tif
1,2,80,OrientProbe_Stim01_Angle2_ID080.tif
1,2,81,OrientProbe_Stim01_Angle2_ID081.tif
1,2,82,OrientProbe_Stim01_Angle2_ID082.tif
1,2,83,OrientProbe_Stim01_Angle2_ID083.tif
1,2,84,OrientProbe_Stim01_Angle2_ID084.tif
1,2,85,OrientProbe_Stim01_Angle2_ID085.tif
1,2,86,OrientProbe_Stim01_Angle2_ID086.tif
1,2,87,OrientProbe_Stim01_Angle2_ID087.tif
1,2,88,OrientProbe_Stim01_Angle2_ID088.tif
1,2,89,OrientProbe_Stim01_Angle2_ID089.tif
1,2,90,OrientProbe_Stim01_Angle2_ID090.tif
1,2,91,OrientProbe_Stim01_Angle2_ID091.tif
1,2,92,OrientProbe_Stim01_Angle2_ID092.tif
1,2,93,OrientProbe_Stim01_Angle2_ID093.tif
1,2,94,OrientProbe_Stim01_Angle2_ID094.tif
1,2,95,OrientProbe_Stim01_Angle2_ID095.tif
1,2,96,OrientProbe_Stim01_Angle2_ID096.tif
1,2,97,OrientProbe_Stim01_Angle2_ID097.tif
1,2,98,OrientProbe_Stim01_Angle2_ID098.tif
1,2,99,OrientProbe_Stim01_Angle2_ID099.tif
1,2,100,OrientProbe_Stim01_Angle2_ID100.tif
1,3,1,OrientProbe_Stim01_Angle3_ID001.tif
1,3,2,OrientProbe_Stim01_Angle3_ID002.tif
1,3,3,OrientProbe_Stim01_Angle3_ID003.tif
1,3,4,OrientProbe_Stim01_Angle3_ID004.tif
1,3,5,OrientProbe_Stim01_Angle3_ID005.tif
1,3,6,OrientProbe_Stim01_Angle3_ID006.tif
1,3,7,OrientProbe_Stim01_Angle3_ID007.tif
1,3,8,OrientProbe_Stim01_Angle3_ID008.tif
1,3,9,OrientProbe_Stim01_Angle3_ID009.tif
1,3,10,OrientProbe_Stim01_Angle3_ID010.tif
1,3,11,OrientProbe_Stim01_Angle3_ID011.tif
1,3,12,OrientProbe_Stim01_Angle3_ID012.tif
1,3,13,OrientProbe_Stim01_Angle3_ID013.tif
1,3,14,OrientProbe_Stim01_Angle3_ID014.tif
1,3,15,OrientProbe_Stim01_Angle3_ID015.tif
1,3,16,OrientProbe_Stim01_Angle3_ID016.tif
1,3,17,OrientProbe_Stim01_Angle3_ID017.tif
1,3,18,OrientProbe_Stim01_Angle3_ID018.tif
1,3,19,OrientProbe_Stim01_Angle3_ID019.tif
1,3,20,OrientProbe_Stim01_Angle3_ID020.tif
1,3,21,OrientProbe_Stim01_Angle3_ID021.tif
1,3,22,OrientProbe_Stim01_Angle3_ID022.tif
1,3,23,OrientProbe_Stim01_Angle3_ID023.tif
1,3,24,OrientProbe_Stim01_Angle3_ID024.tif
1,3,25,OrientProbe_Stim01_Angle3_ID025.tif
1,3,26,OrientProbe_Stim01_Angle3_ID026.tif
1,3,27,OrientProbe_Stim01_Angle3_ID027.tif
1,3,28,OrientProbe_Stim01_Angle3_ID028.tif
1,3,29,OrientProbe_Stim01_Angle3_ID029.tif
1,3,30,OrientProbe_Stim01_Angle3_ID030.tif
1,3,31,OrientProbe_Stim01_Angle3_ID031.tif
1,3,32,OrientProbe_Stim01_Angle3_ID032.tif
1,3,33,OrientProbe_Stim01_Angle3_ID033.tif
1,3,34,OrientProbe_Stim01_Angle3_ID034.tif
1,3,35,OrientProbe_Stim01_Angle3_ID035.tif
1,3,36,OrientProbe_Stim01_Angle3_ID036.tif
1,3,37,OrientProbe_Stim01_Angle3_ID037.tif
1,3,38,OrientProbe_Stim01_Angle3_ID038.tif
1,3,39,OrientProbe_Stim01_Angle3_ID039.tif
1,3,40,OrientProbe_Stim01_Angle3_ID040.tif
1,3,41,OrientProbe_Stim01_Angle3_ID041.tif
1,3,42,OrientProbe_Stim01_Angle3_ID042.tif
1,3,43,OrientProbe_Stim01_Angle3_ID043.tif
1,3,44,OrientProbe_Stim01_Angle3_ID044.tif
1,3,45,OrientProbe_Stim01_Angle3_ID045.tif
1,3,46,OrientProbe_Stim01_Angle3_ID046.tif
1,3,47,OrientProbe_Stim01_Angle3_ID047.tif
1,3,48,OrientProbe_Stim01_Angle3_ID048.tif
1,3,49,OrientProbe_Stim01_Angle3_ID049.tif
1,3,50,OrientProbe_Stim01_Angle3_ID050.tif
1,3,51,OrientProbe_Stim01_Angle3_ID051.tif
1,3,52,OrientProbe_Stim01_Angle3_ID052.tif
1,3,53,OrientProbe_Stim01_Angle3_ID053.tif
1,3,54,OrientProbe_Stim01_Angle3_ID054.tif
1,3,55,OrientProbe_Stim01_Angle3_ID055.tif
1,3,56,OrientProbe_Stim01_Angle3_ID056.tif
1,3,57,OrientProbe_Stim01_Angle3_ID057.tif
1,3,58,OrientProbe_Stim01_Angle3_ID058.tif
1,3,59,OrientProbe_Stim01_Angle3_ID059.tif
1,3,60,OrientProbe_Stim01_Angle3_ID060.tif
1,3,61,OrientProbe_Stim01_Angle3_ID061.tif
1,3,62,OrientProbe_Stim01_Angle3_ID062.tif
1,3,63,OrientProbe_Stim01_Angle3_ID063.tif
1,3,64,OrientProbe_Stim01_Angle3_ID064.tif
1,3,65,OrientProbe_Stim01_Angle3_ID065.tif
1,3,66,OrientProbe_Stim01_Angle3_ID066.tif
1,3,67,OrientProbe_Stim01_Angle3_ID067.tif
1,3,68,OrientProbe_Stim01_Angle3_ID068.tif
1,3,69,OrientProbe_Stim01_Angle3_ID069.tif
1,3,70,OrientProbe_Stim01_Angle3_ID070.tif
1,3,71,OrientProbe_Stim01_Angle3_ID071.tif
1,3,72,OrientProbe_Stim01_Angle3_ID072.tif
1,3,73,OrientProbe_Stim01_Angle3_ID073.tif
1,3,74,OrientProbe_Stim01_Angle3_ID074.tif
1,3,75,OrientProbe_Stim01_Angle3_ID075.tif
1,3,76,OrientProbe_Stim01_Angle3_ID076.tif
1,3,77,OrientProbe_Stim01_Angle3_ID077.tif
1,3,78,OrientProbe_Stim01_Angle3_ID078.tif
1,3,79,OrientProbe_Stim01_Angle3_ID079.tif
1,3,80,OrientProbe_Stim01_Angle3_ID080.tif
1,3,81,OrientProbe_Stim01_Angle3_ID081.tif
1,3,82,OrientProbe_Stim01_Angle3_ID082.tif
1,3,83,OrientProbe_Stim01_Angle3_ID083.tif
1,3,84,OrientProbe_Stim01_Angle3_ID084.tif
1,3,85,OrientProbe_Stim01_Angle3_ID085.tif
1,3,86,OrientProbe_Stim01_Angle3_ID086.tif
1,3,87,OrientProbe_Stim01_Angle3_ID087.tif
1,3,88,OrientProbe_Stim01_Angle3_ID088.tif
1,3,89,OrientProbe_Stim01_Angle3_ID089.tif
1,3,90,OrientProbe_Stim01_Angle3_ID090.tif
1,3,91,OrientProbe_Stim01_Angle3_ID091.tif
1,3,92,OrientProbe_Stim01_Angle3_ID092.tif
1,3,93,OrientProbe_Stim01_Angle3_ID093.tif
1,3,94,OrientProbe_Stim01_Angle3_ID094.tif
1,3,95,OrientProbe_Stim01_Angle3_ID095.tif
1,3,96,OrientProbe_Stim01_Angle3_ID096.tif
1,3,97,OrientProbe_Stim01_Angle3_ID097.tif
1,3,98,OrientProbe_Stim01_Angle3_ID098.tif
1,3,99,OrientProbe_Stim01_Angle3_ID099.tif
1,3,100,OrientProbe_Stim01_Angle3_ID100.tif
1,4,1,OrientProbe_Stim01_Angle4_ID001.tif
1,4,2,OrientProbe_Stim01_Angle4_ID002.tif
1,4,3,OrientProbe_Stim01_Angle4_ID003.tif
1,4,4,OrientProbe_Stim01_Angle4_ID004.tif
1,4,5,OrientProbe_Stim01_Angle4_ID005.tif
1,4,6,OrientProbe_Stim01_Angle4_ID006.tif
1,4,7,OrientProbe_Stim01_Angle4_ID007.tif
1,4,8,OrientProbe_Stim01_Angle4_ID008.tif
1,4,9,OrientProbe_Stim01_Angle4_ID009.tif
1,4,10,OrientProbe_Stim01_Angle4_ID010.tif
1,4,11,OrientProbe_Stim01_Angle4_ID011.tif
1,4,12,OrientProbe_Stim01_Angle4_ID012.tif
1,4,13,OrientProbe_Stim01_Angle4_ID013.tif
1,4,14,OrientProbe_Stim01_Angle4_ID014.tif
1,4,15,OrientProbe_Stim01_Angle4_ID015.tif
1,4,16,OrientProbe_Stim01_Angle4_ID016.tif
1,4,17,OrientProbe_Stim01_Angle4_ID017.tif
1,4,18,OrientProbe_Stim01_Angle4_ID018.tif
1,4,19,OrientProbe_Stim01_Angle4_ID019.tif
1,4,20,OrientProbe_Stim01_Angle4_ID020.tif
1,4,21,OrientProbe_Stim01_Angle4_ID021.tif
1,4,22,OrientProbe_Stim01_Angle4_ID022.tif
1,4,23,OrientProbe_Stim01_Angle4_ID023.tif
1,4,24,OrientProbe_Stim01_Angle4_ID024.tif
1,4,25,OrientProbe_Stim01_Angle4_ID025.tif
1,4,26,OrientProbe_Stim01_Angle4_ID026.tif
1,4,27,OrientProbe_Stim01_Angle4_ID027.tif
1,4,28,OrientProbe_Stim01_Angle4_ID028.tif
1,4,29,OrientProbe_Stim01_Angle4_ID029.tif
1,4,30,OrientProbe_Stim01_Angle4_ID030.tif
1,4,31,OrientProbe_Stim01_Angle4_ID031.tif
1,4,32,OrientProbe_Stim01_Angle4_ID032.tif
1,4,33,OrientProbe_Stim01_Angle4_ID033.tif
1,4,34,OrientProbe_Stim01_Angle4_ID034.tif
1,4,35,OrientProbe_Stim01_Angle4_ID035.tif
1,4,36,OrientProbe_Stim01_Angle4_ID036.tif
1,4,37,OrientProbe_Stim01_Angle4_ID037.tif
1,4,38,OrientProbe_Stim01_Angle4_ID038.tif
1,4,39,OrientProbe_Stim01_Angle4_ID039.tif
1,4,40,OrientProbe_Stim01_Angle4_ID040.tif
1,4,41,OrientProbe_Stim01_Angle4_ID041.tif
1,4,42,OrientProbe_Stim01_Angle4_ID042.tif
1,4,43,OrientProbe_Stim01_Angle4_ID043.tif
1,4,44,OrientProbe_Stim01_Angle4_ID044.tif
1,4,45,OrientProbe_Stim01_Angle4_ID045.tif
1,4,46,OrientProbe_Stim01_Angle4_ID046.tif
1,4,47,OrientProbe_Stim01_Angle4_ID047.tif
1,4,48,OrientProbe_Stim01_Angle4_ID048.tif
1,4,49,OrientProbe_Stim01_Angle4_ID049.tif
1,4,50,OrientProbe_Stim01_Angle4_ID050.tif
1,4,51,OrientProbe_Stim01_Angle4_ID051.tif
1,4,52,OrientProbe_Stim01_Angle4_ID052.tif
1,4,53,OrientProbe_Stim01_Angle4_ID053.tif
1,4,54,OrientProbe_Stim01_Angle4_ID054.tif
1,4,55,OrientProbe_Stim01_Angle4_ID055.tif
1,4,56,OrientProbe_Stim01_Angle4_ID056.tif
1,4,57,OrientProbe_Stim01_Angle4_ID057.tif
1,4,58,OrientProbe_Stim01_Angle4_ID058.tif
1,4,59,OrientProbe_Stim01_Angle4_ID059.tif
1,4,60,OrientProbe_Stim01_Angle4_ID060.tif
1,4,61,OrientProbe_Stim01_Angle4_ID061.tif
1,4,62,OrientProbe_Stim01_Angle4_ID062.tif
1,4,63,OrientProbe_Stim01_Angle4_ID063.tif
1,4,64,OrientProbe_Stim01_Angle4_ID064.tif
1,4,65,OrientProbe_Stim01_Angle4_ID065.tif
1,4,66,OrientProbe_Stim01_Angle4_ID066.tif
1,4,67,OrientProbe_Stim01_Angle4_ID067.tif
1,4,68,OrientProbe_Stim01_Angle4_ID068.tif
1,4,69,OrientProbe_Stim01_Angle4_ID069.tif
1,4,70,OrientProbe_Stim01_Angle4_ID070.tif
1,4,71,OrientProbe_Stim01_Angle4_ID071.tif
1,4,72,OrientProbe_Stim01_Angle4_ID072.tif
1,4,73,OrientProbe_Stim01_Angle4_ID073.tif
1,4,74,OrientProbe_Stim01_Angle4_ID074.tif
1,4,75,OrientProbe_Stim01_Angle4_ID075.tif
1,4,76,OrientProbe_Stim01_Angle4_ID076.tif
1,4,77,OrientProbe_Stim01_Angle4_ID077.tif
1,4,78,OrientProbe_Stim01_Angle4_ID078.tif
1,4,79,OrientProbe_Stim01_Angle4_ID079.tif
1,4,80,OrientProbe_Stim01_Angle4_ID080.tif
1,4,81,OrientProbe_Stim01_Angle4_ID081.tif
1,4,82,OrientProbe_Stim01_Angle4_ID082.tif
1,4,83,OrientProbe_Stim01_Angle4_ID083.tif
1,4,84,OrientProbe_Stim01_Angle4_ID084.tif
1,4,85,OrientProbe_Stim01_Angle4_ID085.tif
1,4,86,OrientProbe_Stim01_Angle4_ID086.tif
1,4,87,OrientProbe_Stim01_Angle4_ID087.tif
1,4,88,OrientProbe_Stim01_Angle4_ID088.tif
1,4,89,OrientProbe_Stim01_Angle4_ID089.tif
1,4,90,OrientProbe_Stim01_Angle4_ID090.tif
1,4,91,OrientProbe_Stim01_Angle4_ID091.tif
1,4,92,OrientProbe_Stim01_Angle4_ID092.tif
1,4,93,OrientProbe_Stim01_Angle4_ID093.tif
1,4,94,OrientProbe_Stim01_Angle4_ID094.tif
1,4,95,OrientProbe_Stim01_Angle4_ID095.tif
1,4,96,OrientProbe_Stim01_Angle4_ID096.tif
1,4,97,OrientProbe_Stim01_Angle4_ID097.tif
1,4,98,OrientProbe_Stim01_Angle4_ID098.tif
1,4,99,OrientProbe_Stim01_Angle4_ID099.tif
1,4,100,OrientProbe_Stim01_Angle4_ID100.tif
1,5,1,OrientProbe_Stim01_Angle5_ID001.tif
1,5,2,OrientProbe_Stim01_Angle5_ID002.tif
1,5,3,OrientProbe_Stim01_Angle5_ID003.tif
1,5,4,OrientProbe_Stim01_Angle5_ID004.tif
1,5,5,OrientProbe_Stim01_Angle5_ID005.tif
1,5,6,OrientProbe_Stim01_Angle5_ID006.tif
1,5,7,OrientProbe_Stim01_Angle5_ID007.tif
1,5,8,OrientProbe_Stim01_Angle5_ID008.tif
1,5,9,OrientProbe_Stim01_Angle5_ID009.tif
1,5,10,OrientProbe_Stim01_Angle5_ID010.tif
1,5,11,OrientProbe_Stim01_Angle5_ID011.tif
1,5,12,OrientProbe_Stim01_Angle5_ID012.tif
1,5,13,OrientProbe_Stim01_Angle5_ID013.tif
1,5,14,OrientProbe_Stim01_Angle5_ID014.tif
1,5,15,OrientProbe_Stim01_Angle5_ID015.tif
1,5,16,OrientProbe_Stim01_Angle5_ID016.tif
1,5,17,OrientProbe_Stim01_Angle5_ID017.tif
1,5,18,OrientProbe_Stim01_Angle5_ID018.tif
1,5,19,OrientProbe_Stim01_Angle5_ID019.tif
1,5,20,OrientProbe_Stim01_Angle5_ID020.tif
1,5,21,OrientProbe_Stim01_Angle5_ID021.tif
1,5,22,OrientProbe_Stim01_Angle5_ID022.tif
1,5,23,OrientProbe_Stim01_Angle5_ID023.tif
1,5,24,OrientProbe_Stim01_Angle5_ID024.tif
1,5,25,OrientProbe_Stim01_Angle5_ID025.tif
1,5,26,OrientProbe_Stim01_Angle5_ID026.tif
1,5,27,OrientProbe_Stim01_Angle5_ID027.tif
1,5,28,OrientProbe_Stim01_Angle5_ID028.tif
1,5,29,OrientProbe_Stim01_Angle5_ID029.tif
1,5,30,OrientProbe_Stim01_Angle5_ID030.tif
1,5,31,OrientProbe_Stim01_Angle5_ID031.tif
1,5,32,OrientProbe_Stim01_Angle5_ID032.tif
1,5,33,OrientProbe_Stim01_Angle5_ID033.tif
1,5,34,OrientProbe_Stim01_Angle5_ID034.tif
1,5,35,OrientProbe_Stim01_Angle5_ID035.tif
1,5,36,OrientProbe_Stim01_Angle5_ID036.tif
1,5,37,OrientProbe_Stim01_Angle5_ID037.tif
1,5,38,OrientProbe_Stim01_Angle5_ID038.tif
1,5,39,OrientProbe_Stim01_Angle5_ID039.tif
1,5,40,OrientProbe_Stim01_Angle5_ID040.tif
1,5,41,OrientProbe_Stim01_Angle5_ID041.tif
1,5,42,OrientProbe_Stim01_Angle5_ID042.tif
1,5,43,OrientProbe_Stim01_Angle5_ID043.tif
1,5,44,OrientProbe_Stim01_Angle5_ID044.tif
1,5,45,OrientProbe_Stim01_Angle5_ID045.tif
1,5,46,OrientProbe_Stim01_Angle5_ID046.tif
1,5,47,OrientProbe_Stim01_Angle5_ID047.tif
1,5,48,OrientProbe_Stim01_Angle5_ID048.tif
1,5,49,OrientProbe_Stim01_Angle5_ID049.tif
1,5,50,OrientProbe_Stim01_Angle5_ID050.tif
1,5,51,OrientProbe_Stim01_Angle5_ID051.tif
1,5,52,OrientProbe_Stim01_Angle5_ID052.tif
1,5,53,OrientProbe_Stim01_Angle5_ID053.tif
1,5,54,OrientProbe_Stim01_Angle5_ID054.tif
1,5,55,OrientProbe_Stim01_Angle5_ID055.tif
1,5,56,OrientProbe_Stim01_Angle5_ID056.tif
1,5,57,OrientProbe_Stim01_Angle5_ID057.tif
1,5,58,OrientProbe_Stim01_Angle5_ID058.tif
1,5,59,OrientProbe_Stim01_Angle5_ID059.tif
1,5,60,OrientProbe_Stim01_Angle5_ID060.tif
1,5,61,OrientProbe_Stim01_Angle5_ID061.tif
1,5,62,OrientProbe_Stim01_Angle5_ID062.tif
1,5,63,OrientProbe_Stim01_Angle5_ID063.tif
1,5,64,OrientProbe_Stim01_Angle5_ID064.tif
1,5,65,OrientProbe_Stim01_Angle5_ID065.tif
1,5,66,OrientProbe_Stim01_Angle5_ID066.tif
