1,1,OrientRef_Angle1_ID001.tif
1,2,OrientRef_Angle1_ID002.tif
1,3,OrientRef_Angle1_ID003.tif
1,4,OrientRef_Angle1_ID004.tif
1,5,OrientRef_Angle1_ID005.tif
1,6,OrientRef_Angle1_ID006.tif
1,7,OrientRef_Angle1_ID007.tif
1,8,OrientRef_Angle1_ID008.tif
1,9,OrientRef_Angle1_ID009.tif
1,10,OrientRef_Angle1_ID010.tif
1,11,OrientRef_Angle1_ID011.tif
1,12,OrientRef_Angle1_ID012.tif
1,13,OrientRef_Angle1_ID013.tif
1,14,OrientRef_Angle1_ID014.tif
1,15,OrientRef_Angle1_ID015.tif
1,16,OrientRef_Angle1_ID016.tif
1,17,OrientRef_Angle1_ID017.tif
1,18,OrientRef_Angle1_ID018.tif
1,19,OrientRef_Angle1_ID019.tif
1,20,OrientRef_Angle1_ID020.tif
1,21,OrientRef_Angle1_ID021.tif
1,22,OrientRef_Angle1_ID022.tif
1,23,OrientRef_Angle1_ID023.tif
1,24,OrientRef_Angle1_ID024.tif
1,25,OrientRef_Angle1_ID025.tif
1,26,OrientRef_Angle1_ID026.tif
1,27,OrientRef_Angle1_ID027.tif
1,28,OrientRef_Angle1_ID028.tif
1,29,OrientRef_Angle1_ID029.tif
1,30,OrientRef_Angle1_ID030.tif
1,31,OrientRef_Angle1_ID031.tif
1,32,OrientRef_Angle1_ID032.tif
1,33,OrientRef_Angle1_ID033.tif
1,34,OrientRef_Angle1_ID034.tif
1,35,OrientRef_Angle1_ID035.tif
1,36,OrientRef_Angle1_ID036.tif
1,37,OrientRef_Angle1_ID037.tif
1,38,OrientRef_Angle1_ID038.tif
1,39,OrientRef_Angle1_ID039.tif
1,40,OrientRef_Angle1_ID040.tif
1,41,OrientRef_Angle1_ID041.tif
1,42,OrientRef_Angle1_ID042.tif
1,43,OrientRef_Angle1_ID043.tif
1,44,OrientRef_Angle1_ID044.tif
1,45,OrientRef_Angle1_ID045.tif
1,46,OrientRef_Angle1_ID046.tif
1,47,OrientRef_Angle1_ID047.tif
1,48,OrientRef_Angle1_ID048.tif
1,49,OrientRef_Angle1_ID049.tif
1,50,OrientRef_Angle1_ID050.tif
1,51,OrientRef_Angle1_ID051.tif
1,52,OrientRef_Angle1_ID052.tif
1,53,OrientRef_Angle1_ID053.tif
1,54,OrientRef_Angle1_ID054.tif
1,55,OrientRef_Angle1_ID055.tif
1,56,OrientRef_Angle1_ID056.tif
1,57,OrientRef_Angle1_ID057.tif
1,58,OrientRef_Angle1_ID058.tif
1,59,OrientRef_Angle1_ID059.tif
1,60,OrientRef_Angle1_ID060.tif
1,61,OrientRef_Angle1_ID061.tif
1,62,OrientRef_Angle1_ID062.tif
1,63,OrientRef_Angle1_ID063.tif
1,64,OrientRef_Angle1_ID064.tif
1,65,OrientRef_Angle1_ID065.tif
1,66,OrientRef_Angle1_ID066.tif
1,67,OrientRef_Angle1_ID067.tif
1,68,OrientRef_Angle1_ID068.tif
1,69,OrientRef_Angle1_ID069.tif
1,70,OrientRef_Angle1_ID070.tif
1,71,OrientRef_Angle1_ID071.tif
1,72,OrientRef_Angle1_ID072.tif
1,73,OrientRef_Angle1_ID073.tif
1,74,OrientRef_Angle1_ID074.tif
1,75,OrientRef_Angle1_ID075.tif
1,76,OrientRef_Angle1_ID076.tif
1,77,OrientRef_Angle1_ID077.tif
1,78,OrientRef_Angle1_ID078.tif
1,79,OrientRef_Angle1_ID079.tif
1,80,OrientRef_Angle1_ID080.tif
1,81,OrientRef_Angle1_ID081.tif
1,82,OrientRef_Angle1_ID082.tif
1,83,OrientRef_Angle1_ID083.tif
1,84,OrientRef_Angle1_ID084.tif
1,85,OrientRef_Angle1_ID085.tif
1,86,OrientRef_Angle1_ID086.tif
1,87,OrientRef_Angle1_ID087.tif
1,88,OrientRef_Angle1_ID088.tif
1,89,OrientRef_Angle1_ID089.tif
1,90,OrientRef_Angle1_ID090.tif
1,91,OrientRef_Angle1_ID091.tif
1,92,OrientRef_Angle1_ID092.tif
1,93,OrientRef_Angle1_ID093.tif
1,94,OrientRef_Angle1_ID094.tif
1,95,OrientRef_Angle1_ID095.tif
1,96,OrientRef_Angle1_ID096.tif
1,97,OrientRef_Angle1_ID097.tif
1,98,OrientRef_Angle1_ID098.tif
1,99,OrientRef_Angle1_ID099.tif
1,100,OrientRef_Angle1_ID100.tif
2,1,OrientRef_Angle2_ID001.tif
2,2,OrientRef_Angle2_ID002.tif
2,3,OrientRef_Angle2_ID003.tif
2,4,OrientRef_Angle2_ID004.tif
2,5,OrientRef_Angle2_ID005.tif
2,6,OrientRef_Angle2_ID006.tif
2,7,OrientRef_Angle2_ID007.tif
2,8,OrientRef_Angle2_ID008.tif
2,9,OrientRef_Angle2_ID009.tif
2,10,OrientRef_Angle2_ID010.tif
2,11,OrientRef_Angle2_ID011.tif
2,12,OrientRef_Angle2_ID012.tif
2,13,OrientRef_Angle2_ID013.tif
2,14,OrientRef_Angle2_ID014.tif
2,15,OrientRef_Angle2_ID015.tif
2,16,OrientRef_Angle2_ID016.tif
2,17,OrientRef_Angle2_ID017.tif
2,18,OrientRef_Angle2_ID018.tif
2,19,OrientRef_Angle2_ID019.tif
2,20,OrientRef_Angle2_ID020.tif
2,21,OrientRef_Angle2_ID021.tif
2,22,OrientRef_Angle2_ID022.tif
2,23,OrientRef_Angle2_ID023.tif
2,24,OrientRef_Angle2_ID024.tif
2,25,OrientRef_Angle2_ID025.tif
2,26,OrientRef_Angle2_ID026.tif
2,27,OrientRef_Angle2_ID027.tif
2,28,OrientRef_Angle2_ID028.tif
2,29,OrientRef_Angle2_ID029.tif
2,30,OrientRef_Angle2_ID030.tif
2,31,OrientRef_Angle2_ID031.tif
2,32,OrientRef_Angle2_ID032.tif
2,33,OrientRef_Angle2_ID033.tif
2,34,OrientRef_Angle2_ID034.tif
2,35,OrientRef_Angle2_ID035.tif
2,36,OrientRef_Angle2_ID036.tif
2,37,OrientRef_Angle2_ID037.tif
2,38,OrientRef_Angle2_ID038.tif
2,39,OrientRef_Angle2_ID039.tif
2,40,OrientRef_Angle2_ID040.tif
2,41,OrientRef_Angle2_ID041.tif
2,42,OrientRef_Angle2_ID042.tif
2,43,OrientRef_Angle2_ID043.tif
2,44,OrientRef_Angle2_ID044.tif
2,45,OrientRef_Angle2_ID045.tif
2,46,OrientRef_Angle2_ID046.tif
2,47,OrientRef_Angle2_ID047.tif
2,48,OrientRef_Angle2_ID048.tif
2,49,OrientRef_Angle2_ID049.tif
2,50,OrientRef_Angle2_ID050.tif
2,51,OrientRef_Angle2_ID051.tif
2,52,OrientRef_Angle2_ID052.tif
2,53,OrientRef_Angle2_ID053.tif
2,54,OrientRef_Angle2_ID054.tif
2,55,OrientRef_Angle2_ID055.tif
2,56,OrientRef_Angle2_ID056.tif
2,57,OrientRef_Angle2_ID057.tif
2,58,OrientRef_Angle2_ID058.tif
2,59,OrientRef_Angle2_ID059.tif
2,60,OrientRef_Angle2_ID060.tif
2,61,OrientRef_Angle2_ID061.tif
2,62,OrientRef_Angle2_ID062.tif
2,63,OrientRef_Angle2_ID063.tif
2,64,OrientRef_Angle2_ID064.tif
2,65,OrientRef_Angle2_ID065.tif
2,66,OrientRef_Angle2_ID066.tif
2,67,OrientRef_Angle2_ID067.tif
2,68,OrientRef_Angle2_ID068.tif
2,69,OrientRef_Angle2_ID069.tif
2,70,OrientRef_Angle2_ID070.tif
2,71,OrientRef_Angle2_ID071.tif
2,72,OrientRef_Angle2_ID072.tif
2,73,OrientRef_Angle2_ID073.tif
2,74,OrientRef_Angle2_ID074.tif
2,75,OrientRef_Angle2_ID075.tif
2,76,OrientRef_Angle2_ID076.tif
2,77,OrientRef_Angle2_ID077.tif
2,78,OrientRef_Angle2_ID078.tif
2,79,OrientRef_Angle2_ID079.tif
2,80,OrientRef_Angle2_ID080.tif
2,81,OrientRef_Angle2_ID081.tif
2,82,OrientRef_Angle2_ID082.tif
2,83,OrientRef_Angle2_ID083.tif
2,84,OrientRef_Angle2_ID084.tif
2,85,OrientRef_Angle2_ID085.tif
2,86,OrientRef_Angle2_ID086.tif
2,87,OrientRef_Angle2_ID087.tif
2,88,OrientRef_Angle2_ID088.tif
2,89,OrientRef_Angle2_ID089.tif
2,90,OrientRef_Angle2_ID090.tif
2,91,OrientRef_Angle2_ID091.tif
2,92,OrientRef_Angle2_ID092.tif
2,93,OrientRef_Angle2_ID093.tif
2,94,OrientRef_Angle2_ID094.tif
2,95,OrientRef_Angle2_ID095.tif
2,96,OrientRef_Angle2_ID096.tif
2,97,OrientRef_Angle2_ID097.tif
2,98,OrientRef_Angle2_ID098.tif
2,99,OrientRef_Angle2_ID099.tif
2,100,OrientRef_Angle2_ID100.tif
3,1,OrientRef_Angle3_ID001.tif
3,2,OrientRef_Angle3_ID002.tif
3,3,OrientRef_Angle3_ID003.tif
3,4,OrientRef_Angle3_ID004.tif
3,5,OrientRef_Angle3_ID005.tif
3,6,OrientRef_Angle3_ID006.tif
3,7,OrientRef_Angle3_ID007.tif
3,8,OrientRef_Angle3_ID008.tif
3,9,OrientRef_Angle3_ID009.tif
3,10,OrientRef_Angle3_ID010.tif
3,11,OrientRef_Angle3_ID011.tif
3,12,OrientRef_Angle3_ID012.tif
3,13,OrientRef_Angle3_ID013.tif
3,14,OrientRef_Angle3_ID014.tif
3,15,OrientRef_Angle3_ID015.tif
3,16,OrientRef_Angle3_ID016.tif
3,17,OrientRef_Angle3_ID017.tif
3,18,OrientRef_Angle3_ID018.tif
3,19,OrientRef_Angle3_ID019.tif
3,20,OrientRef_Angle3_ID020.tif
3,21,OrientRef_Angle3_ID021.tif
3,22,OrientRef_Angle3_ID022.tif
3,23,OrientRef_Angle3_ID023.tif
3,24,OrientRef_Angle3_ID024.tif
3,25,OrientRef_Angle3_ID025.tif
3,26,OrientRef_Angle3_ID026.tif
3,27,OrientRef_Angle3_ID027.tif
3,28,OrientRef_Angle3_ID028.tif
3,29,OrientRef_Angle3_ID029.tif
3,30,OrientRef_Angle3_ID030.tif
3,31,OrientRef_Angle3_ID031.tif
3,32,OrientRef_Angle3_ID032.tif
3,33,OrientRef_Angle3_ID033.tif
3,34,OrientRef_Angle3_ID034.tif
3,35,OrientRef_Angle3_ID035.tif
3,36,OrientRef_Angle3_ID036.tif
3,37,OrientRef_Angle3_ID037.tif
3,38,OrientRef_Angle3_ID038.tif
3,39,OrientRef_Angle3_ID039.tif
3,40,OrientRef_Angle3_ID040.tif
3,41,OrientRef_Angle3_ID041.tif
3,42,OrientRef_Angle3_ID042.tif
3,43,OrientRef_Angle3_ID043.tif
3,44,OrientRef_Angle3_ID044.tif
3,45,OrientRef_Angle3_ID045.tif
3,46,OrientRef_Angle3_ID046.tif
3,47,OrientRef_Angle3_ID047.tif
3,48,OrientRef_Angle3_ID048.tif
3,49,OrientRef_Angle3_ID049.tif
3,50,OrientRef_Angle3_ID050.tif
3,51,OrientRef_Angle3_ID051.tif
3,52,OrientRef_Angle3_ID052.tif
3,53,OrientRef_Angle3_ID053.tif
3,54,OrientRef_Angle3_ID054.tif
3,55,OrientRef_Angle3_ID055.tif
3,56,OrientRef_Angle3_ID056.tif
3,57,OrientRef_Angle3_ID057.tif
3,58,OrientRef_Angle3_ID058.tif
3,59,OrientRef_Angle3_ID059.tif
3,60,OrientRef_Angle3_ID060.tif
3,61,OrientRef_Angle3_ID061.tif
3,62,OrientRef_Angle3_ID062.tif
3,63,OrientRef_Angle3_ID063.tif
3,64,OrientRef_Angle3_ID064.tif
3,65,OrientRef_Angle3_ID065.tif
3,66,OrientRef_Angle3_ID066.tif
3,67,OrientRef_Angle3_ID067.tif
3,68,OrientRef_Angle3_ID068.tif
3,69,OrientRef_Angle3_ID069.tif
3,70,OrientRef_Angle3_ID070.tif
3,71,OrientRef_Angle3_ID071.tif
3,72,OrientRef_Angle3_ID072.tif
3,73,OrientRef_Angle3_ID073.tif
3,74,OrientRef_Angle3_ID074.tif
3,75,OrientRef_Angle3_ID075.tif
3,76,OrientRef_Angle3_ID076.tif
3,77,OrientRef_Angle3_ID077.tif
3,78,OrientRef_Angle3_ID078.tif
3,79,OrientRef_Angle3_ID079.tif
3,80,OrientRef_Angle3_ID080.tif
3,81,OrientRef_Angle3_ID081.tif
3,82,OrientRef_Angle3_ID082.tif
3,83,OrientRef_Angle3_ID083.tif
3,84,OrientRef_Angle3_ID084.tif
3,85,OrientRef_Angle3_ID085.tif
3,86,OrientRef_Angle3_ID086.tif
3,87,OrientRef_Angle3_ID087.tif
3,88,OrientRef_Angle3_ID088.tif
3,89,OrientRef_Angle3_ID089.tif
3,90,OrientRef_Angle3_ID090.tif
3,91,OrientRef_Angle3_ID091.tif
3,92,OrientRef_Angle3_ID092.tif
3,93,OrientRef_Angle3_ID093.tif
3,94,OrientRef_Angle3_ID094.tif
3,95,OrientRef_Angle3_ID095.tif
3,96,OrientRef_Angle3_ID096.tif
3,97,OrientRef_Angle3_ID097.tif
3,98,OrientRef_Angle3_ID098.tif
3,99,OrientRef_Angle3_ID099.tif
3,100,OrientRef_Angle3_ID100.tif
4,1,OrientRef_Angle4_ID001.tif
4,2,OrientRef_Angle4_ID002.tif
4,3,OrientRef_Angle4_ID003.tif
4,4,OrientRef_Angle4_ID004.tif
4,5,OrientRef_Angle4_ID005.tif
4,6,OrientRef_Angle4_ID006.tif
4,7,OrientRef_Angle4_ID007.tif
4,8,OrientRef_Angle4_ID008.tif
4,9,OrientRef_Angle4_ID009.tif
4,10,OrientRef_Angle4_ID010.tif
4,11,OrientRef_Angle4_ID011.tif
4,12,OrientRef_Angle4_ID012.tif
4,13,OrientRef_Angle4_ID013.tif
4,14,OrientRef_Angle4_ID014.tif
4,15,OrientRef_Angle4_ID015.tif
4,16,OrientRef_Angle4_ID016.tif
4,17,OrientRef_Angle4_ID017.tif
4,18,OrientRef_Angle4_ID018.tif
4,19,OrientRef_Angle4_ID019.tif
4,20,OrientRef_Angle4_ID020.tif
4,21,OrientRef_Angle4_ID021.tif
4,22,OrientRef_Angle4_ID022.tif
4,23,OrientRef_Angle4_ID023.tif
4,24,OrientRef_Angle4_ID024.tif
4,25,OrientRef_Angle4_ID025.tif
4,26,OrientRef_Angle4_ID026.tif
4,27,OrientRef_Angle4_ID027.tif
4,28,OrientRef_Angle4_ID028.tif
4,29,OrientRef_Angle4_ID029.tif
4,30,OrientRef_Angle4_ID030.tif
4,31,OrientRef_Angle4_ID031.tif
4,32,OrientRef_Angle4_ID032.tif
4,33,OrientRef_Angle4_ID033.tif
4,34,OrientRef_Angle4_ID034.tif
4,35,OrientRef_Angle4_ID035.tif
4,36,OrientRef_Angle4_ID036.tif
4,37,OrientRef_Angle4_ID037.tif
4,38,OrientRef_Angle4_ID038.tif
4,39,OrientRef_Angle4_ID039.tif
4,40,OrientRef_Angle4_ID040.tif
4,41,OrientRef_Angle4_ID041.tif
4,42,OrientRef_Angle4_ID042.tif
4,43,OrientRef_Angle4_ID043.tif
4,44,OrientRef_Angle4_ID044.tif
4,45,OrientRef_Angle4_ID045.tif
4,46,OrientRef_Angle4_ID046.tif
4,47,OrientRef_Angle4_ID047.tif
4,48,OrientRef_Angle4_ID048.tif
4,49,OrientRef_Angle4_ID049.tif
4,50,OrientRef_Angle4_ID050.tif
4,51,OrientRef_Angle4_ID051.tif
4,52,OrientRef_Angle4_ID052.tif
4,53,OrientRef_Angle4_ID053.tif
4,54,OrientRef_Angle4_ID054.tif
4,55,OrientRef_Angle4_ID055.tif
4,56,OrientRef_Angle4_ID056.tif
4,57,OrientRef_Angle4_ID057.tif
4,58,OrientRef_Angle4_ID058.tif
4,59,OrientRef_Angle4_ID059.tif
4,60,OrientRef_Angle4_ID060.tif
4,61,OrientRef_Angle4_ID061.tif
4,62,OrientRef_Angle4_ID062.tif
4,63,OrientRef_Angle4_ID063.tif
4,64,OrientRef_Angle4_ID064.tif
4,65,OrientRef_Angle4_ID065.tif
4,66,OrientRef_Angle4_ID066.tif
4,67,OrientRef_Angle4_ID067.tif
4,68,OrientRef_Angle4_ID068.tif
4,69,OrientRef_Angle4_ID069.tif
4,70,OrientRef_Angle4_ID070.tif
4,71,OrientRef_Angle4_ID071.tif
4,72,OrientRef_Angle4_ID072.tif
4,73,OrientRef_Angle4_ID073.tif
4,74,OrientRef_Angle4_ID074.tif
4,75,OrientRef_Angle4_ID075.tif
4,76,OrientRef_Angle4_ID076.tif
4,77,OrientRef_Angle4_ID077.tif
4,78,OrientRef_Angle4_ID078.tif
4,79,OrientRef_Angle4_ID079.tif
4,80,OrientRef_Angle4_ID080.tif
4,81,OrientRef_Angle4_ID081.tif
4,82,OrientRef_Angle4_ID082.tif
4,83,OrientRef_Angle4_ID083.tif
4,84,OrientRef_Angle4_ID084.tif
4,85,OrientRef_Angle4_ID085.tif
4,86,OrientRef_Angle4_ID086.tif
4,87,OrientRef_Angle4_ID087.tif
4,88,OrientRef_Angle4_ID088.tif
4,89,OrientRef_Angle4_ID089.tif
4,90,OrientRef_Angle4_ID090.tif
4,91,OrientRef_Angle4_ID091.tif
4,92,OrientRef_Angle4_ID092.tif
4,93,OrientRef_Angle4_ID093.tif
4,94,OrientRef_Angle4_ID094.tif
4,95,OrientRef_Angle4_ID095.tif
4,96,OrientRef_Angle4_ID096.tif
4,97,OrientRef_Angle4_ID097.tif
4,98,OrientRef_Angle4_ID098.tif
4,99,OrientRef_Angle4_ID099.tif
4,100,OrientRef_Angle4_ID100.tif
5,1,OrientRef_Angle5_ID001.tif
5,2,OrientRef_Angle5_ID002.tif
5,3,OrientRef_Angle5_ID003.tif
5,4,OrientRef_Angle5_ID004.tif
5,5,OrientRef_Angle5_ID005.tif
5,6,OrientRef_Angle5_ID006.tif
5,7,OrientRef_Angle5_ID007.tif
5,8,OrientRef_Angle5_ID008.tif
5,9,OrientRef_Angle5_ID009.tif
5,10,OrientRef_Angle5_ID010.tif
5,11,OrientRef_Angle5_ID011.tif
5,12,OrientRef_Angle5_ID012.tif
5,13,OrientRef_Angle5_ID013.tif
5,14,OrientRef_Angle5_ID014.tif
5,15,OrientRef_Angle5_ID015.tif
5,16,OrientRef_Angle5_ID016.tif
5,17,OrientRef_Angle5_ID017.tif
5,18,OrientRef_Angle5_ID018.tif
5,19,OrientRef_Angle5_ID019.tif
5,20,OrientRef_Angle5_ID020.tif
5,21,OrientRef_Angle5_ID021.tif
5,22,OrientRef_Angle5_ID022.tif
5,23,OrientRef_Angle5_ID023.tif
5,24,OrientRef_Angle5_ID024.tif
5,25,OrientRef_Angle5_ID025.tif
5,26,OrientRef_Angle5_ID026.tif
5,27,OrientRef_Angle5_ID027.tif
5,28,OrientRef_Angle5_ID028.tif
5,29,OrientRef_Angle5_ID029.tif
5,30,OrientRef_Angle5_ID030.tif
5,31,OrientRef_Angle5_ID031.tif
5,32,OrientRef_Angle5_ID032.tif
5,33,OrientRef_Angle5_ID033.tif
